"","X2.5..br_1_AA","X50..br_1_AA","X97.5..br_1_AA","X2.5..br_2_AA","X50..br_2_AA","X97.5..br_2_AA","X2.5..br_3_AA","X50..br_3_AA","X97.5..br_3_AA"
"1",0.930632289748312,0.992796332678454,1.06311360448808,0.883561643835616,0.997422680412371,1.13498080903916,0.853391684901532,0.979899497487437,1.1304347826087
"2",0.931943592887799,0.995415848068107,1.06966924700915,0.908256880733945,1.02857142857143,1.17159763313609,0.87964989059081,1.01259445843829,1.16860465116279
"3",0.928877988963826,0.992791612057667,1.07218683651805,0.935334872979215,1.05744125326371,1.20535714285714,0.884026258205689,1.0176322418136,1.1812865497076
"4",0.915233415233415,0.978975032851511,1.05748757984386,0.937209302325581,1.06052631578947,1.21385542168675,0.884026258205689,1.0176322418136,1.1812865497076
"5",0.898336414048059,0.963648380700595,1.04293711847275,0.934426229508197,1.06117021276596,1.20918278529981,0.862398440696026,0.994962216624685,1.158357771261
"6",0.876100628930818,0.939946018893387,1.01530612244898,0.933962264150943,1.06451612903226,1.22222222222222,0.860262008733624,0.994949494949495,1.15882352941176
"7",0.87125557680051,0.934381408065619,1.00736919675755,0.947867298578199,1.0840108401084,1.24610591900312,0.842794759825327,0.972292191435768,1.13864306784661
"8",0.857877813504823,0.921270718232044,0.994038748137109,0.930455635491607,1.06301369863014,1.22397476340694,0.831509846827133,0.962025316455696,1.12759643916914
"9",0.820012995451592,0.880669923237962,0.951734539969834,0.937349397590361,1.07458563535912,1.24281150159744,0.804932735426009,0.92764857881137,1.11145510835913
"10",0.811603650586701,0.874297752808989,0.948932926829268,0.96120103285726,1.1058495821727,1.28064516129032,0.780542986425339,0.905511811023622,1.12377850162866
"11",0.816622691292876,0.879886282871358,0.952326020015396,0.963503649635037,1.1123595505618,1.29411764705882,0.780045351473923,0.905263157894737,1.12786885245902
"12",0.828229027962716,0.893357386274558,0.968847352024922,0.936585365853659,1.08781869688385,1.26732673267327,0.764172335600907,0.889182058047493,1.10855263157895
"13",0.824432576769025,0.891696750902527,0.967887316368553,0.924019607843137,1.07714285714286,1.25666666666667,0.756818181818182,0.878627968337731,1.10264900662252
"14",0.80133779264214,0.866859623733719,0.941084053417125,0.90142245918108,1.05172413793103,1.22818791946309,0.745412286126572,0.865435356200528,1.09333333333333
"15",0.804158754517618,0.870991253644315,0.946909667194929,0.881188118811881,1.02890173410405,1.2027027027027,0.727272727272727,0.844327176781003,1.06666666666667
"16",0.818796484110886,0.889786921381337,0.968025579536371,0.917910447761194,1.07267441860465,1.25510204081633,0.752834467120181,0.87598944591029,1.11409395973154
"17",0.850271002710027,0.926883308714919,1.01209677419355,0.955,1.11695906432749,1.3127147766323,0.773755656108597,0.904761904761905,1.15151515151515
"18",0.8721399730821,0.952240999265246,1.04431909750201,0.939240506329114,1.09763313609467,1.29268292682927,0.752834467120181,0.878306878306878,1.12925170068027
"19",0.869302949061662,0.950879765395894,1.05877551020408,0.959183673469388,1.12238805970149,1.32394366197183,0.799097065462754,0.934036939313984,1.20819112627986
"20",0.888438133874239,0.971175166297118,1.08415841584158,0.979487179487179,1.15407854984894,1.35943060498221,0.792325056433409,0.926121372031662,1.20618556701031
"21",0.914776513821791,1.00298953662182,1.12301255230126,0.984496124031008,1.1580547112462,1.3705035971223,0.774774774774775,0.907651715039578,1.18213058419244
"22",0.913722826086957,1.00673652694611,1.12740989103101,0.971354166666667,1.1441717791411,1.35636363636364,0.739910313901345,0.870712401055409,1.13793103448276
"23",0.91783915084824,1.01046337817638,1.13518052057095,0.968503937007874,1.14241486068111,1.35177258403361,0.747203579418344,0.881266490765171,1.15972222222222
"24",0.927408412483039,1.02091112770724,1.15164279696714,1.02902374670185,1.21495327102804,1.43911439114391,0.761692650334076,0.9,1.1875
"25",0.927946127946128,1.02149740548554,1.15993265993266,1.0159151193634,1.20440251572327,1.4239246379626,0.759465478841871,0.899736147757256,1.19230769230769
"26",0.949728260869565,1.047976011994,1.19385140905209,1.01333333333333,1.20253164556962,1.42857142857143,0.752783964365256,0.889473684210526,1.1859649122807
"27",0.95112016293279,1.0510127531883,1.20051413881748,1.01344086021505,1.20063694267516,1.4280303030303,0.755555555555556,0.894736842105263,1.20151993584442
"28",0.944672131147541,1.04377358490566,1.18407534246575,0.981182795698925,1.16987179487179,1.39312977099237,0.741606904231626,0.876315789473684,1.18085106382979
"29",0.922160441776205,1.01825095057034,1.15533124037904,0.937669376693767,1.11974110032362,1.33590733590734,0.744444444444444,0.883905013192612,1.20071684587814
"30",0.924619640387275,1.02452107279693,1.1707530647986,0.945355191256831,1.13071895424837,1.3515625,0.734966592427617,0.868421052631579,1.18705035971223
"31",0.927335640138408,1.02918586789555,1.18374558303887,0.925824175824176,1.11221122112211,1.33730158730159,0.718120805369127,0.851458885941645,1.15884476534296
"32",0.916895604395604,1.01908396946565,1.18141592920354,0.941828254847645,1.13333333333333,1.36,0.737668161434978,0.87037037037037,1.19636363636364
"33",0.915242652084757,1.01747720364742,1.18600531443756,0.949860724233983,1.14814814814815,1.38056680161943,0.766292134831461,0.906914893617021,1.24908424908425
"34",0.907118644067797,1.01286903860712,1.19464285714286,0.977591036414566,1.18305084745763,1.43032786885246,0.82392776523702,0.972039007092199,1.34686346863469
"35",0.888814016172507,0.99434616464405,1.18935978358882,1.00561797752809,1.22184300341297,1.48547717842324,0.850678733031674,1,1.40298507462687
"36",0.866306549628629,0.968301886792453,1.16108597285068,1.00284090909091,1.21305841924399,1.48319327731092,0.850678733031674,1.00266666666667,1.41353383458647
"37",0.866485013623978,0.97025171624714,1.16058394160584,1.01428571428571,1.23263888888889,1.50423728813559,0.841986455981941,0.994666666666667,1.40225563909774
"38",0.882472826086957,0.993879112471308,1.19283746556474,1.02011494252874,1.23693379790941,1.51725679542203,0.828054298642534,0.976,1.3811320754717
"39",0.893109385347059,1.00459418070444,1.21706864564007,1.01729106628242,1.23859649122807,1.52155172413793,0.811745467417736,0.957219251336898,1.35606060606061
"40",0.908350305498982,1.02293577981651,1.24816346314645,1.05217391304348,1.28268551236749,1.57826086956522,0.80952380952381,0.957104557640751,1.3574144486692
"41",0.919648885887914,1.03495440729483,1.27767354596623,1.13119533527697,1.38078291814947,1.70175438596491,0.802721088435374,0.951612903225806,1.36153846153846
"42",0.928329952670723,1.04729214340198,1.29899007070468,1.13529411764706,1.38848920863309,1.71555555555556,0.85773951152055,1.02150537634409,1.47286821705426
"43",0.921727395411606,1.04274809160305,1.30343511450382,1.15680473372781,1.42181818181818,1.75336322869955,0.857787810383747,1.02150537634409,1.484375
"44",0.920469678818735,1.04274809160305,1.321083172147,1.16964285714286,1.43956043956044,1.78636363636364,0.841986455981941,1.00268817204301,1.46274509803922
"45",0.916331994645248,1.03830124904944,1.33430799220273,1.12303905702109,1.38007380073801,1.72350230414747,0.821670428893905,0.978494623655914,1.43307086614173
"46",0.919811320754717,1.04118993135011,1.33561643835616,1.10240963855422,1.36567164179104,1.70232558139535,0.790540540540541,0.941018766756032,1.38735177865613
"47",0.939905469277515,1.06503442999235,1.36604514229637,1.08510638297872,1.34210526315789,1.68396226415094,0.752252252252252,0.89544235924933,1.3201581027668
"48",0.954192700898623,1.08416220351951,1.4029702970297,1.0640243902439,1.3219696969697,1.66190476190476,0.7313769751693,0.868632707774799,1.29083665338645
"49",0.962314939434724,1.09746738296239,1.42572283150548,1.04923076923077,1.30152671755725,1.63942307692308,0.752252252252252,0.893048128342246,1.336
"50",0.943661971830986,1.0756880733945,1.40559440559441,1.00925925925926,1.25769230769231,1.57971014492754,0.756756756756757,0.898395721925134,1.35483870967742
"51",0.928043039677202,1.05909439754413,1.38003453453453,1.00925925925926,1.26254826254826,1.59512195121951,0.761797752808989,0.906417112299465,1.36693548387097
"52",0.911903160726295,1.04147465437788,1.36693548387097,0.981308411214953,1.22568093385214,1.55172413793103,0.751121076233184,0.89572192513369,1.35627530364372
"53",0.894380501015572,1.02244582043344,1.34795918367347,0.956112852664577,1.19607843137255,1.50990099009901,0.745495495495496,0.887399463806971,1.35655737704918
"54",0.872540931091453,1,1.32854209445585,0.977848101265823,1.22619047619048,1.55276381909548,0.70917225950783,0.845333333333333,1.30452674897119
"55",0.876860622462788,1.01013250194856,1.35,0.974603174603175,1.228,1.56632653061224,0.698660714285714,0.834666666666667,1.30416666666667
"56",0.901023890784983,1.03814408503184,1.38075313807531,0.971168677886083,1.2258064516129,1.56701030927835,0.691964285714286,0.828877005347594,1.29707112970711
"57",0.900068446269678,1.04034810126582,1.3813025210084,1.01923076923077,1.29795918367347,1.65625,0.718080731663471,0.86058981233244,1.35443037974684
"58",0.914543507614043,1.05687203791469,1.41887592788971,1.03225806451613,1.31687242798354,1.68421052631579,0.721973094170404,0.865591397849462,1.36440677966102
"59",0.895095367847411,1.03627760252366,1.40534759358289,1.0487012987013,1.3402489626556,1.70899470899471,0.712053571428571,0.85752688172043,1.35169491525424
"60",0.886751600234723,1.02604577742699,1.39484978540773,1.05194805194805,1.35564853556485,1.74193548387097,0.741030166242444,0.890080428954424,1.40692931842769
"61",0.862372881355932,0.999214454045562,1.37068965517241,1.09120521172638,1.40756302521008,1.82065217391304,0.711111111111111,0.857908847184987,1.36752136752137
"62",0.852064562054574,0.988924050632911,1.35578517408928,1.14426229508197,1.47881355932203,1.90710382513661,0.71840354767184,0.868632707774799,1.37872340425532
"63",0.848346178593409,0.982594936708861,1.36184210526316,1.13157894736842,1.46382978723404,1.90055248618785,0.708609271523179,0.86058981233244,1.37768240343348
"64",0.840381991814461,0.970843183609141,1.36132596685083,1.14238410596026,1.47435897435897,1.91666666666667,0.714601769911504,0.865951742627346,1.39224137931034
"65",0.845668845875329,0.980299448384555,1.38222222222222,1.1063122923588,1.43534482758621,1.88135593220339,0.705752212389381,0.855227882037534,1.38110248447205
"66",0.850644942294637,0.988950276243094,1.3984765625,1.08361204013378,1.41484716157205,1.85142857142857,0.701327433628319,0.852150537634409,1.38443126101279
"67",0.840816326530612,0.978622327790974,1.39819004524887,1.13175675675676,1.47577092511013,1.92528735632184,0.693156732891832,0.844086021505376,1.38325991189427
"68",0.808032675289312,0.939825811559778,1.35812356979405,1.09863945578231,1.43555555555556,1.88888888888889,0.691304347826087,0.85254691689008,1.4070796460177
"69",0.789437585733882,0.91640127388535,1.33371958285052,1.06872852233677,1.39461883408072,1.84023668639053,0.675324675324675,0.836461126005362,1.38666666666667
"70",0.7643400138217,0.890499194847021,1.28455284552846,1.05498281786942,1.38914027149321,1.83832335329341,0.643478260869565,0.793565683646113,1.32142857142857
"71",0.762757833489114,0.887622149837134,1.27934272300469,1.06574394463668,1.40639269406393,1.85542168674699,0.633986928104575,0.780160857908847,1.30493273542601
"72",0.758909853249476,0.889434889434889,1.27918965431029,1.05923344947735,1.40092165898618,1.84242424242424,0.61437908496732,0.758064516129032,1.27027027027027
"73",0.749476622470342,0.878887070376432,1.27705112960761,1.05263157894737,1.3953488372093,1.85185185185185,0.621410279686201,0.763440860215054,1.28506787330317
